Date,Open,High,Low,Close,Close Change %,Volume,Weekday,High % Above Open,
"Tuesday, June 04, 2019","2,762.64","2,804.49","2,762.64","2,803.27",2.14%,"2,294,213,172",Tuesday,1.514855356,
"Monday, June 03, 2019","2,751.53","2,763.07","2,728.81","2,744.45",-0.28%,"2,421,191,119",Monday,0.419403023,
"Friday, May 31, 2019","2,766.15","2,768.98","2,750.52","2,752.06",-1.32%,"2,206,214,289",Friday,0.102308262,
"Thursday, May 30, 2019","2,786.94","2,799.00","2,776.74","2,788.86",0.21%,"1,757,961,173",Thursday,0.432732675,
"Wednesday, May 29, 2019","2,790.25","2,792.03","2,766.06","2,783.02",-0.69%,"2,100,549,012",Wednesday,0.063793567,
"Tuesday, May 28, 2019","2,830.03","2,840.51","2,801.58","2,802.39",-0.84%,"2,507,190,607",Tuesday,0.370314096,
"Friday, May 24, 2019","2,832.41","2,841.36","2,820.19","2,826.06",0.14%,"1,601,399,137",Friday,0.315985327,
"Thursday, May 23, 2019","2,836.70","2,836.70","2,805.49","2,822.24",-1.19%,"2,225,395,776",Thursday,0,
"Wednesday, May 22, 2019","2,856.06","2,865.47","2,851.11","2,856.27",-0.28%,"1,794,215,276",Wednesday,0.329474871,
"Tuesday, May 21, 2019","2,854.02","2,868.88","2,854.02","2,864.36",0.85%,"1,802,041,253",Tuesday,0.520669091,
"Monday, May 20, 2019","2,841.94","2,853.86","2,831.29","2,840.23",-0.67%,"1,899,719,090",Monday,0.419431797,
"Friday, May 17, 2019","2,858.60","2,885.48","2,854.23","2,859.53",-0.58%,"1,887,749,622",Friday,0.940320437,
"Thursday, May 16, 2019","2,855.80","2,892.15","2,855.80","2,876.32",0.89%,"3,338,060,000",Thursday,1.272848239,
"Wednesday, May 15, 2019","2,820.38","2,858.68","2,815.08","2,850.96",0.58%,"1,877,762,469",Wednesday,1.357973039,
"Tuesday, May 14, 2019","2,820.12","2,852.54","2,820.12","2,834.41",0.80%,"1,947,348,885",Tuesday,1.149596471,
"Monday, May 13, 2019","2,840.19","2,840.19","2,801.43","2,811.87",-2.41%,"2,324,156,702",Monday,0,
"Friday, May 10, 2019","2,863.10","2,891.31","2,825.39","2,881.40",0.37%,"2,004,542,780",Friday,0.985295659,
"Thursday, May 09, 2019","2,859.84","2,875.97","2,836.40","2,870.72",-0.30%,"2,122,567,271",Thursday,0.564017567,
"Wednesday, May 08, 2019","2,879.61","2,897.96","2,873.28","2,879.42",-0.16%,"1,919,367,284",Wednesday,0.637239071,
"Tuesday, May 07, 2019","2,913.03","2,913.03","2,862.60","2,884.05",-1.65%,"2,283,553,857",Tuesday,0,
"Monday, May 06, 2019","2,908.89","2,937.32","2,898.21","2,932.47",-0.45%,"1,857,443,096",Monday,0.977348748,
"Friday, May 03, 2019","2,929.21","2,947.85","2,929.21","2,945.64",0.96%,"1,880,651,493",Friday,0.63634905,
"Thursday, May 02, 2019","2,922.16","2,931.68","2,900.50","2,917.52",-0.21%,"2,136,002,298",Thursday,0.325786405,
"Wednesday, May 01, 2019","2,952.33","2,954.13","2,923.36","2,923.73",-0.75%,"2,227,214,304",Wednesday,0.060968794,
"Tuesday, April 30, 2019","2,937.14","2,948.22","2,924.11","2,945.83",0.10%,"2,364,280,370",Tuesday,0.377237721,
"Monday, April 29, 2019","2,940.58","2,949.52","2,939.35","2,943.03",0.11%,"1,848,856,715",Monday,0.304021656,
"Friday, April 26, 2019","2,925.81","2,939.88","2,917.56","2,939.88",0.47%,"2,080,498,109",Friday,0.480892471,
"Thursday, April 25, 2019","2,928.99","2,933.10","2,912.84","2,926.17",-0.04%,"2,089,426,293",Thursday,0.140321408,
"Wednesday, April 24, 2019","2,934.00","2,936.83","2,926.05","2,927.25",-0.22%,"2,035,575,785",Wednesday,0.096455351,
"Tuesday, April 23, 2019","2,909.99","2,936.31","2,908.53","2,933.68",0.88%,"2,171,881,377",Tuesday,0.904470462,
"Monday, April 22, 2019","2,898.78","2,909.51","2,896.35","2,907.97",0.10%,"1,747,453,728",Monday,0.370155721,
"Thursday, April 18, 2019","2,904.81","2,908.40","2,891.90","2,905.03",0.16%,"2,079,240,009",Thursday,0.123588118,
"Wednesday, April 17, 2019","2,916.04","2,918.00","2,895.45","2,900.45",-0.23%,"2,310,102,579",Wednesday,0.067214442,
"Tuesday, April 16, 2019","2,912.26","2,916.06","2,900.71","2,907.06",0.05%,"2,059,164,390",Tuesday,0.130482855,
"Monday, April 15, 2019","2,908.32","2,909.60","2,896.48","2,905.58",-0.06%,"1,719,879,708",Monday,0.044011663,
"Friday, April 12, 2019","2,900.86","2,910.54","2,898.37","2,907.41",0.66%,"2,175,148,651",Friday,0.333694146,
"Thursday, April 11, 2019","2,891.92","2,893.42","2,881.99","2,888.32",0.00%,"1,625,618,352",Thursday,0.051868655,
"Wednesday, April 10, 2019","2,881.37","2,889.71","2,879.13","2,888.21",0.35%,"1,595,773,627",Wednesday,0.289445646,
"Tuesday, April 09, 2019","2,886.58","2,886.88","2,873.33","2,878.20",-0.61%,"1,712,480,401",Tuesday,0.010392922,
"Monday, April 08, 2019","2,888.46","2,895.95","2,880.78","2,895.77",0.10%,"1,744,343,429",Monday,0.259307728,
"Friday, April 05, 2019","2,884.16","2,893.24","2,882.99","2,892.74",0.46%,"1,747,286,390",Friday,0.314823033,
"Thursday, April 04, 2019","2,873.99","2,881.28","2,867.14","2,879.39",0.21%,"1,740,949,270",Thursday,0.253654327,
"Wednesday, April 03, 2019","2,876.09","2,885.25","2,865.17","2,873.40",0.21%,"2,216,125,460",Wednesday,0.318487947,
"Tuesday, April 02, 2019","2,868.24","2,872.90","2,858.75","2,867.24",0.00%,"1,874,915,359",Tuesday,0.162468971,
"Monday, April 01, 2019","2,848.63","2,869.40","2,848.63","2,867.19",1.16%,"2,065,945,466",Monday,0.72912242,
"Friday, March 29, 2019","2,828.27","2,836.03","2,819.23","2,834.40",0.67%,"2,184,384,245",Friday,0.274372673,
"Thursday, March 28, 2019","2,809.40","2,819.71","2,798.77","2,815.44",0.36%,"1,774,788,228",Thursday,0.366982274,
"Wednesday, March 27, 2019","2,819.72","2,825.56","2,787.72","2,805.37",-0.46%,"1,918,159,251",Wednesday,0.207112763,
"Tuesday, March 26, 2019","2,812.66","2,829.87","2,803.99","2,818.46",0.72%,"1,917,604,997",Tuesday,0.611876302,
"Monday, March 25, 2019","2,796.01","2,809.79","2,785.02","2,798.36",-0.08%,"1,931,448,289",Monday,0.492845161,
"Friday, March 22, 2019","2,844.52","2,846.16","2,800.47","2,800.71",-1.90%,"2,485,350,165",Friday,0.057654719,
"Thursday, March 21, 2019","2,819.72","2,860.31","2,817.38","2,854.88",1.09%,"2,323,248,426",Thursday,1.439504632,
"Wednesday, March 20, 2019","2,831.34","2,843.54","2,812.43","2,824.23",-0.29%,"2,289,335,844",Wednesday,0.43089138,
"Tuesday, March 19, 2019","2,840.76","2,852.42","2,823.27","2,832.57",-0.01%,"2,243,489,044",Tuesday,0.410453541,
"Monday, March 18, 2019","2,822.61","2,835.41","2,821.99","2,832.94",0.37%,"2,031,400,901",Monday,0.453480998,
"Friday, March 15, 2019","2,810.79","2,830.73","2,810.79","2,822.48",0.50%,"3,734,916,446",Friday,0.709409099,
"Thursday, March 14, 2019","2,810.38","2,815.00","2,803.46","2,808.48",-0.09%,"2,052,995,330",Thursday,0.164390581,
"Wednesday, March 13, 2019","2,799.78","2,821.24","2,799.78","2,810.92",0.69%,"2,162,511,945",Wednesday,0.766488796,
"Tuesday, March 12, 2019","2,787.34","2,798.32","2,786.73","2,791.52",0.30%,"1,995,476,094",Tuesday,0.393923956,
"Monday, March 11, 2019","2,747.61","2,784.00","2,747.61","2,783.30",1.47%,"2,054,706,192",Monday,1.324423772,
"Friday, March 08, 2019","2,730.79","2,744.13","2,722.27","2,743.07",-0.21%,"1,971,521,128",Friday,0.488503327,
"Thursday, March 07, 2019","2,766.53","2,767.25","2,739.09","2,748.93",-0.81%,"2,280,991,903",Thursday,0.026025382,
"Wednesday, March 06, 2019","2,790.27","2,790.27","2,768.69","2,771.45",-0.65%,"2,111,486,429",Wednesday,0,
"Tuesday, March 05, 2019","2,794.41","2,796.44","2,782.97","2,789.65",-0.11%,"2,118,384,032",Tuesday,0.072645031,
"Monday, March 04, 2019","2,814.37","2,816.88","2,767.66","2,792.81",-0.39%,"2,245,925,091",Monday,0.089185146,
"Friday, March 01, 2019","2,798.22","2,808.02","2,787.38","2,803.69",0.69%,"2,250,380,361",Friday,0.350222642,
"Thursday, February 28, 2019","2,788.11","2,793.73","2,782.51","2,784.49",-0.28%,"2,492,903,684",Thursday,0.201570239,
"Wednesday, February 27, 2019","2,787.50","2,795.76","2,775.13","2,792.38",-0.05%,"2,053,868,016",Wednesday,0.29632287,
"Tuesday, February 26, 2019","2,792.36","2,803.12","2,789.47","2,793.90",-0.08%,"2,033,263,150",Tuesday,0.385337134,
"Monday, February 25, 2019","2,804.35","2,813.49","2,794.99","2,796.11",0.12%,"2,303,642,371",Monday,0.325922228,
"Friday, February 22, 2019","2,780.67","2,794.20","2,779.11","2,792.67",0.64%,"2,087,754,963",Friday,0.48657338,
"Thursday, February 21, 2019","2,780.24","2,781.58","2,764.55","2,774.88",-0.35%,"1,979,489,005",Thursday,0.048197278,
"Wednesday, February 20, 2019","2,779.05","2,789.88","2,774.06","2,784.70",0.18%,"2,139,229,517",Wednesday,0.389701517,
"Tuesday, February 19, 2019","2,769.28","2,787.33","2,767.29","2,779.76",0.15%,"1,984,414,955",Tuesday,0.651793968,
"Friday, February 15, 2019","2,760.24","2,775.66","2,760.24","2,775.60",1.09%,"2,385,153,253",Friday,0.558647074,
"Thursday, February 14, 2019","2,743.50","2,757.90","2,731.23","2,745.73",-0.27%,"2,141,245,049",Thursday,0.524876982,
"Wednesday, February 13, 2019","2,750.30","2,761.85","2,748.63","2,753.03",0.30%,"2,141,980,853",Wednesday,0.419954187,
"Tuesday, February 12, 2019","2,722.61","2,748.19","2,722.61","2,744.73",1.29%,"2,290,316,191",Tuesday,0.939539633,
"Monday, February 11, 2019","2,712.40","2,718.05","2,703.79","2,709.80",0.07%,"1,977,782,524",Monday,0.20830261,
"Friday, February 08, 2019","2,692.36","2,708.07","2,681.83","2,707.88",0.07%,"2,219,273,583",Friday,0.583502949,
"Thursday, February 07, 2019","2,717.53","2,719.32","2,687.26","2,706.05",-0.94%,"2,449,415,197",Thursday,0.065868638,
"Wednesday, February 06, 2019","2,735.05","2,738.08","2,724.15","2,731.61",-0.22%,"2,056,291,740",Wednesday,0.110784081,
"Tuesday, February 05, 2019","2,728.34","2,738.98","2,724.03","2,737.70",0.47%,"2,175,721,319",Tuesday,0.389980721,
"Monday, February 04, 2019","2,706.49","2,724.99","2,698.75","2,724.87",0.68%,"2,070,561,799",Monday,0.683542152,
"Friday, February 01, 2019","2,702.32","2,716.66","2,696.88","2,706.53",0.09%,"2,431,455,095",Friday,0.530655141,
"Thursday, January 31, 2019","2,685.49","2,708.95","2,678.65","2,704.10",0.86%,"3,383,825,891",Thursday,0.873583592,
"Wednesday, January 30, 2019","2,653.62","2,690.44","2,648.34","2,681.05",1.55%,"2,544,657,931",Wednesday,1.387538532,
"Tuesday, January 29, 2019","2,644.89","2,650.93","2,631.05","2,640.00",-0.15%,"2,148,988,595",Tuesday,0.228364885,
"Monday, January 28, 2019","2,644.97","2,644.97","2,624.06","2,643.85",-0.78%,"2,314,399,422",Monday,0,
"Friday, January 25, 2019","2,657.44","2,672.38","2,657.33","2,664.76",0.85%,"2,499,715,080",Friday,0.562195195,
"Thursday, January 24, 2019","2,638.84","2,647.20","2,627.01","2,642.33",0.14%,"2,434,655,642",Thursday,0.316805869,
"Wednesday, January 23, 2019","2,643.48","2,653.19","2,612.86","2,638.70",0.22%,"2,239,098,706",Wednesday,0.367318837,
"Tuesday, January 22, 2019","2,657.88","2,657.88","2,617.27","2,632.90",-1.42%,"2,590,517,040",Tuesday,0,
"Friday, January 18, 2019","2,651.27","2,675.47","2,647.58","2,670.71",1.32%,"2,617,844,977",Friday,0.912770106,
"Thursday, January 17, 2019","2,609.28","2,645.06","2,606.36","2,635.96",0.76%,"2,450,727,381",Thursday,1.371259505,
"Wednesday, January 16, 2019","2,614.75","2,625.76","2,612.68","2,616.10",0.22%,"2,417,328,891",Wednesday,0.42107276,
"Tuesday, January 15, 2019","2,585.10","2,613.08","2,585.10","2,610.30",1.07%,"2,299,611,814",Tuesday,1.082356582,
"Monday, January 14, 2019","2,580.31","2,589.32","2,570.41","2,582.61",-0.53%,"2,242,883,039",Monday,0.34918285,
"Friday, January 11, 2019","2,588.11","2,596.27","2,577.40","2,596.26",-0.01%,"2,063,515,116",Friday,0.31528799,
"Thursday, January 10, 2019","2,573.51","2,597.82","2,562.02","2,596.64",0.45%,"2,330,498,011",Thursday,0.944624268,
"Wednesday, January 09, 2019","2,580.00","2,595.32","2,568.89","2,584.96",0.41%,"2,463,516,870",Wednesday,0.59379845,
"Tuesday, January 08, 2019","2,568.11","2,579.82","2,547.56","2,574.41",0.97%,"2,458,286,256",Tuesday,0.455977353,
"Monday, January 07, 2019","2,535.61","2,566.16","2,524.56","2,549.69",0.70%,"2,526,552,370",Monday,1.204838283,
"Friday, January 04, 2019","2,531.94","2,531.94","2,531.94","2,531.94",3.43%,"2,593,459,957",Friday,0,
"Thursday, January 03, 2019","2,491.92","2,493.14","2,443.96","2,447.89",-2.48%,"2,754,752,741",Thursday,0.048958233,
"Wednesday, January 02, 2019","2,476.96","2,519.49","2,467.47","2,510.03",0.13%,"2,233,765,369",Wednesday,1.717024094,
"Monday, December 31, 2018","2,498.94","2,509.24","2,482.82","2,506.85",0.85%,"1,998,138,057",Monday,0.412174762,
"Friday, December 28, 2018","2,498.77","2,520.27","2,472.89","2,485.74",-0.12%,"2,209,845,401",Friday,0.860423328,
"Thursday, December 27, 2018","2,442.50","2,489.10","2,397.94","2,488.83",0.86%,"2,552,054,898",Thursday,1.907881269,
"Wednesday, December 26, 2018","2,363.12","2,467.76","2,346.58","2,467.70",4.96%,"2,731,627,234",Wednesday,4.42804428,
"Monday, December 24, 2018","2,400.56","2,410.34","2,351.10","2,351.10",-2.71%,"1,724,366,735",Monday,0.407404939,
"Friday, December 21, 2018","2,465.38","2,504.41","2,408.55","2,416.62",-2.06%,"4,946,860,684",Friday,1.583123089,
"Thursday, December 20, 2018","2,496.77","2,509.63","2,441.18","2,467.42",-1.58%,"3,622,684,010",Thursday,0.515065465,
"Wednesday, December 19, 2018","2,547.05","2,585.29","2,488.96","2,506.96",-1.54%,"3,383,318,577",Wednesday,1.501344693,
"Tuesday, December 18, 2018","2,559.90","2,573.99","2,528.71","2,546.16",0.01%,"2,748,353,397",Tuesday,0.550412125,
"Monday, December 17, 2018","2,590.75","2,601.13","2,530.54","2,545.94",-2.08%,"2,879,374,640",Monday,0.400656181,
"Friday, December 14, 2018","2,629.68","2,635.07","2,593.84","2,599.95",-1.91%,"2,536,288,491",Friday,0.204967905,
"Thursday, December 13, 2018","2,658.70","2,670.19","2,637.27","2,650.54",-0.02%,"2,364,352,582",Thursday,0.432166096,
"Wednesday, December 12, 2018","2,658.23","2,685.44","2,650.26","2,651.07",0.54%,"2,473,051,769",Wednesday,1.023613457,
"Tuesday, December 11, 2018","2,664.44","2,674.35","2,621.30","2,636.78",-0.04%,"2,354,563,431",Tuesday,0.371935566,
"Monday, December 10, 2018","2,630.86","2,647.51","2,583.23","2,637.72",0.18%,"2,521,728,992",Monday,0.632872901,
"Friday, December 07, 2018","2,691.26","2,708.54","2,623.14","2,633.08",-2.33%,"2,607,989,522",Friday,0.642078432,
"Thursday, December 06, 2018","2,663.51","2,696.15","2,621.53","2,695.95",-0.15%,"3,220,645,160",Thursday,1.225450627,
"Tuesday, December 04, 2018","2,782.43","2,785.93","2,697.18","2,700.06",-3.24%,"2,990,888,253",Tuesday,0.125789328,
"Monday, December 03, 2018","2,790.50","2,800.18","2,773.38","2,790.37",1.09%,"2,752,398,086",Monday,0.346891238,
"Friday, November 30, 2018","2,737.76","2,760.88","2,732.76","2,760.17",0.82%,"3,061,710,894",Friday,0.844486003,
